fighter_id,record,SLpM:,Str. Acc.:,SApM:,Str. Def:,,TD Avg.:,TD Acc.:,TD Def.:,Sub. Avg.:,Height:,Weight:,Reach:,STANCE:,DOB:
b9532d815060de7f,6-2-0,1.83,48%,2.59,48%,,2.68,80%,40%,0.3,"5' 6""",145 lbs.,"67""",Orthodox,"Jul 16, 1982"
e564146b9cf6dbef,10-2-0,1.81,50%,2.55,38%,,3.02,37%,87%,0.0,"6' 1""",205 lbs.,"76""",Orthodox,"Jan 22, 2001"
d897897060f10a3a,29-7-0 (1 NC),4.10,44%,2.07,62%,,1.31,66%,63%,0.7,"6' 1""",185 lbs.,"76""",Southpaw,"Oct 05, 1974"
90957a918e26bf9c,5-1-0 (1 NC),3.07,33%,5.27,50%,,0.00,0%,100%,0.0,"5' 6""",135 lbs.,"66""",Southpaw,"Oct 15, 1996"
040d3b4c735541aa,13-5-0,0.77,31%,1.64,53%,,0.00,0%,57%,0.0,"5' 4""",135 lbs.,--,Orthodox,"Dec 10, 1983"
fee02819a271c050,8-7-0,1.43,21%,3.57,60%,,0.00,0%,0%,0.0,"5' 2""",115 lbs.,"61""",Orthodox,"Sep 20, 1990"
d3711d3784b76255,4-11-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 5""",250 lbs.,--,Orthodox,--
3beeeafcbc8b4cbc,3-3-0,1.50,39%,2.77,46%,,0.00,0%,100%,0.0,"6' 0""",245 lbs.,--,Orthodox,"Mar 31, 1988"
78863e4a28204a6b,10-3-0,1.11,66%,6.11,4%,,0.00,0%,0%,0.0,"6' 0""",265 lbs.,"75""",Southpaw,"Jun 15, 1989"
b4bc2e3353a770b5,20-7-1,2.54,48%,3.11,44%,,1.44,40%,80%,0.7,"5' 11""",225 lbs.,--,Orthodox,"Nov 10, 1966"
5870bd1eadf4f322,6-4-0 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 2""",225 lbs.,--,,"Sep 02, 1976"
63d071997c75e3fd,6-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,125 lbs.,--,,"Nov 26, 1996"
b5c19c34f12c917e,7-2-0,2.45,56%,3.40,50%,,0.00,0%,50%,0.0,"6' 1""",265 lbs.,"77""",Southpaw,"Nov 10, 1991"
f1f37d667bcd0d27,26-6-0,1.53,37%,0.93,62%,,0.50,100%,73%,0.0,"5' 8""",155 lbs.,--,Orthodox,"Jul 28, 1987"
90e6dde9113830bd,17-8-0,3.06,44%,3.34,69%,,1.26,33%,100%,0.0,"5' 7""",155 lbs.,"71""",,"Jun 01, 1986"
a47e9ec288c91067,6-10-0,0.00,0%,8.37,19%,,0.00,0%,33%,1.9,"6' 1""",205 lbs.,--,,--
14b9e0f2679a2205,3-6-0 (1 NC),2.00,29%,8.00,51%,,11.25,50%,0%,0.0,--,205 lbs.,--,Orthodox,--
9aa56f004b2bca07,6-3-0,2.40,27%,3.20,52%,,1.00,100%,26%,0.0,"5' 7""",135 lbs.,--,Orthodox,"Jan 20, 1985"
ca43de99b07b6b40,11-6-0,2.52,44%,2.23,47%,,0.66,25%,30%,1.1,"6' 4""",185 lbs.,"76""",Orthodox,"Jan 15, 1994"
73321668ff977f1b,19-7-0,1.52,50%,1.27,16%,,0.00,0%,100%,0.0,"5' 7""",161 lbs.,--,Southpaw,"Oct 07, 1980"
756f45905fb20cb5,9-10-0,0.23,23%,2.17,42%,,0.00,0%,22%,1.0,"5' 10""",145 lbs.,--,,"May 29, 1975"
dccb63727f2f5f74,11-6-1,3.30,39%,3.76,56%,,2.34,41%,40%,0.8,"5' 9""",155 lbs.,"71""",Orthodox,"Jun 11, 1990"
d05cb1e8d1b885d8,11-10-0,2.97,43%,4.23,52%,,1.02,36%,90%,0.3,"5' 3""",115 lbs.,"65""",Southpaw,"May 20, 1985"
ee704df0afd74558,11-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 10""",185 lbs.,--,,"Sep 07, 1991"
1641ef250e9de19b,9-2-0,4.52,52%,2.57,55%,,0.00,0%,53%,0.0,"5' 6""",125 lbs.,"69""",Southpaw,"Apr 14, 1987"
7cec3c4a5e7b6d68,9-4-0,3.25,38%,4.32,50%,,0.00,0%,50%,0.0,"6' 1""",170 lbs.,"73""",Orthodox,"Apr 13, 1994"
271fe91f4ba9d2c5,20-9-1 (1 NC),2.87,64%,3.57,37%,,0.91,57%,45%,0.7,"6' 1""",219 lbs.,--,Orthodox,"Nov 23, 1965"
73a78713bd899f4c,6-1-0,2.20,38%,4.27,36%,,0.00,0%,0%,0.0,"6' 5""",265 lbs.,"80""",Orthodox,"Apr 15, 1998"
253de74457bd6374,14-9-1,3.49,39%,6.50,43%,,0.00,0%,66%,0.5,"6' 0""",185 lbs.,--,Orthodox,"Mar 26, 1971"
a01a62132460a98d,10-6-0,4.88,46%,5.33,51%,,1.63,22%,50%,0.0,"6' 1""",170 lbs.,"77""",Southpaw,"Jan 12, 1989"
c3c38c86f5ab9b5c,2-2-0,1.03,33%,4.91,38%,,0.00,0%,25%,0.0,"6' 4""",225 lbs.,--,Southpaw,"Jan 28, 1983"
d71d968dc6ecfdaf,9-18-1,4.00,50%,4.43,64%,,2.14,25%,50%,2.1,"6' 0""",205 lbs.,--,Orthodox,"Aug 15, 1972"
fb6c531726447ff3,26-3-0,2.40,42%,0.00,100%,,0.00,0%,0%,12.0,"5' 3""",113 lbs.,--,,"Apr 26, 1974"
b1605ea39fba6af6,15-12-0,1.05,49%,1.99,52%,,2.78,36%,85%,0.6,"6' 0""",235 lbs.,--,Orthodox,"Oct 16, 1970"
ccd58ff71e260ed5,17-12-5,0.73,44%,1.20,47%,,0.00,0%,23%,2.5,"5' 6""",139 lbs.,--,Switch,"Sep 17, 1982"
7c35f869033901ae,24-9-0 (1 NC),4.24,43%,3.71,64%,,2.17,43%,70%,0.0,"6' 0""",185 lbs.,"73""",Southpaw,"Jan 06, 1981"
42189c98d434a413,11-2-0,2.03,60%,1.16,50%,,19.61,90%,100%,0.0,"5' 0""",115 lbs.,"61""",Southpaw,"Jun 03, 2003"
4638cc6479cc0afe,11-7-0,2.46,32%,3.50,54%,,0.47,33%,69%,0.0,"5' 10""",145 lbs.,"70""",Orthodox,"Oct 06, 1986"
911fb265462f0d94,253-53-10 (1 NC),0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",240 lbs.,--,Orthodox,"May 29, 1977"
1f5f75658551f2d3,0-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
aa3153a9941b4d44,39-13-2,1.82,68%,2.92,35%,,0.00,0%,0%,5.5,"6' 0""",185 lbs.,--,Southpaw,"Mar 13, 1969"
e9e1acc96536bb4f,9-6-0,2.61,65%,3.57,40%,,1.24,18%,60%,0.0,"5' 10""",170 lbs.,"74""",Southpaw,"Aug 14, 1980"
c3e2eca94b2320bc,1-1-0,0.27,10%,2.67,39%,,0.00,0%,0%,3.0,"6' 0""",168 lbs.,--,,"Nov 10, 1980"
fcd8b623892b9a10,6-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,178 lbs.,--,,--
fe98f86284a6eeb3,13-1-0,4.06,65%,4.26,46%,,0.00,0%,50%,0.0,"5' 6""",125 lbs.,--,Orthodox,"Apr 01, 1994"
ec34349e7dffcde7,18-5-0,3.31,41%,4.57,57%,,3.03,42%,58%,0.7,"5' 4""",115 lbs.,"63""",Orthodox,"Dec 07, 1988"
a7a79b8efbceaaac,18-13-1,0.99,27%,0.99,57%,,0.00,0%,50%,0.0,"6' 2""",185 lbs.,--,Orthodox,"Jun 23, 1982"
6e344b71421103da,9-1-0,2.89,49%,1.64,62%,,3.67,73%,61%,0.0,"6' 2""",205 lbs.,"75""",Orthodox,"Nov 04, 1993"
9e8f6c728eb01124,28-5-0,6.29,57%,6.83,50%,,0.30,26%,73%,0.0,"5' 11""",155 lbs.,"70""",Orthodox,"Nov 14, 1988"
837d30395faca41e,9-7-0,1.60,50%,2.89,28%,,0.00,0%,20%,0.0,"5' 5""",135 lbs.,--,Orthodox,"Dec 29, 1989"
a54660deb6a8489c,20-7-0,3.36,47%,2.51,55%,,1.57,28%,70%,0.0,"5' 7""",135 lbs.,"68""",Orthodox,"May 17, 1996"
b8592b4a383696cd,12-5-0,2.76,46%,2.21,61%,,1.16,25%,65%,1.9,"5' 5""",135 lbs.,"65""",Southpaw,"Oct 10, 1984"
8e6cfbd455f0f9c2,5-21-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 3""",185 lbs.,--,,"Feb 24, 1982"
8988705468d04ef7,7-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,"Jun 18, 1998"
06dc1a58663579d2,18-7-0,2.21,40%,3.45,48%,,1.33,25%,0%,1.3,"6' 0""",170 lbs.,--,Orthodox,"May 18, 1981"
0876d21328cf4a45,5-1-0,1.67,69%,0.53,33%,,0.00,0%,14%,2.0,"5' 11""",135 lbs.,--,Orthodox,"Jan 12, 1978"
8a1b4330c7957961,11-9-0,4.86,62%,0.61,66%,,1.30,100%,20%,1.3,"6' 2""",185 lbs.,--,Orthodox,"Feb 16, 1979"
9e50097a89442158,7-7-0,3.50,49%,4.72,49%,,1.15,32%,37%,1.6,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992"
96706c75a2b14164,7-3-0,3.10,41%,6.00,52%,,0.00,0%,0%,0.0,"6' 5""",265 lbs.,--,,--
cc81c92fe2254935,19-10-0,3.53,26%,7.07,43%,,1.00,11%,0%,0.0,"5' 10""",170 lbs.,--,Southpaw,"Sep 23, 1986"
7e654edcddd71550,8-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 3""",145 lbs.,--,,"Aug 11, 1976"
ad3fdba28a7540cf,0-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,--
45fe6765c56d8018,5-2-0,2.34,52%,1.56,58%,,2.02,27%,0%,2.8,"5' 7""",168 lbs.,--,Orthodox,"Sep 29, 1982"
e15d0a2519d6a0b5,18-8-1,1.97,32%,3.86,61%,,2.27,28%,88%,1.1,"5' 7""",135 lbs.,--,Orthodox,"Jun 23, 1981"
289a3b69b85da7cd,8-4-0,7.57,31%,6.99,45%,,0.00,0%,0%,0.0,--,170 lbs.,--,,--
10559c53de0b950e,9-2-0,2.47,35%,2.53,51%,,0.00,0%,42%,0.8,"5' 7""",145 lbs.,--,Orthodox,"Oct 26, 1988"
cc6f9d1e89f3449a,15-10-0 (1 NC),2.13,41%,2.83,55%,,3.26,34%,69%,0.7,"5' 5""",135 lbs.,"67""",Orthodox,"May 08, 1981"
72db2a14ffa73ece,26-4-0 (1 NC),3.21,51%,2.81,60%,,5.22,38%,83%,0.2,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 11, 1990"
0d980975001ae3d8,14-1-0,5.35,48%,3.46,51%,,0.00,0%,50%,0.0,"6' 2""",205 lbs.,"76""",Orthodox,"Aug 09, 1990"
e463ce0a2ca474f4,9-1-0,13.02,50%,1.70,81%,,0.00,0%,100%,0.0,"6' 1""",185 lbs.,"74""",Orthodox,"May 08, 1995"
41904fc4d3f5bffc,7-9-0 (1 NC),1.95,23%,2.07,72%,,1.88,66%,0%,0.0,"5' 11""",205 lbs.,--,Orthodox,"May 07, 1968"
787bb1f087ccff8a,14-2-0 (1 NC),5.40,61%,2.31,60%,,0.66,23%,47%,0.6,"6' 4""",247 lbs.,"81""",Orthodox,"Apr 12, 1990"
6d7886b094b471ac,2-1-0,0.00,0%,6.38,28%,,0.00,0%,50%,0.0,"6' 3""",265 lbs.,--,Southpaw,--
de83f920fd302871,12-0-0 (1 NC),2.92,75%,0.85,43%,,11.29,36%,100%,1.4,"5' 11""",155 lbs.,"76""",Orthodox,"Jan 09, 1993"
8b27d25ce0221d60,19-12-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,125 lbs.,--,,--
7bde387d50829adf,13-2-0,3.42,51%,2.36,58%,,0.48,100%,61%,0.0,"5' 9""",145 lbs.,"70""",Orthodox,"May 28, 1989"
d8c7c61b176e3994,15-7-0,2.79,40%,3.66,58%,,0.85,22%,81%,0.0,"5' 8""",135 lbs.,"65""",Orthodox,"Jul 07, 1991"
917e53fa0adea0d3,18-13-1,2.77,24%,4.79,52%,,0.30,26%,42%,0.5,"5' 10""",145 lbs.,"68""",Orthodox,"Jul 14, 1979"
8d49545dadf9b919,14-5-0,3.16,29%,4.23,60%,,2.21,57%,50%,0.6,"5' 10""",170 lbs.,"71""",Orthodox,"Feb 22, 1984"
e5dc36e0aba7e9da,14-10-0 (1 NC),1.22,62%,1.14,65%,,8.55,87%,66%,0.0,"5' 7""",145 lbs.,--,,"Oct 20, 1980"
a2b12c3f3d60ff69,15-6-0,1.81,31%,3.03,59%,,3.72,52%,66%,0.1,"5' 9""",170 lbs.,"72""",Orthodox,"Jul 14, 1987"
8a04d94dfcfab159,8-3-0 (1 NC),0.67,25%,3.03,50%,,0.00,0%,83%,5.1,"5' 4""",125 lbs.,--,,--
97cf1a2c7c5e7889,19-6-0,5.46,48%,2.22,59%,,0.77,40%,89%,0.4,"6' 0""",145 lbs.,"75""",Southpaw,"May 22, 1992"
ac5a7400da3a9a41,6-2-0,1.59,27%,5.05,50%,,0.68,14%,33%,1.4,"5' 5""",125 lbs.,"67""",Southpaw,"Sep 13, 1992"
e132d47bd9efbbe0,19-4-0,4.28,44%,4.42,61%,,3.22,45%,77%,0.4,"5' 7""",155 lbs.,"70""",Orthodox,"Aug 05, 1994"
9e92e1ca498d7244,10-5-0,2.04,34%,3.79,48%,,0.28,50%,50%,0.6,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 12, 1992"
4f7e290e71d60f87,1-0-0,2.05,25%,1.45,60%,,0.75,100%,100%,0.0,"6' 3""",265 lbs.,--,Orthodox,"Aug 16, 1971"
70167689d6a01793,18-21-0,0.17,100%,0.34,0%,,0.00,0%,66%,0.0,"5' 11""",155 lbs.,--,Orthodox,"May 17, 1977"
8e5bfd4e82352340,12-4-0,3.37,44%,2.70,50%,,0.94,25%,15%,1.3,"6' 1""",145 lbs.,"73""",Orthodox,"Sep 16, 1983"
30ba4c2779e68a1e,23-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,"Oct 23, 1994"
a1b0715c4fd2dbd3,8-3-0,1.24,21%,4.75,53%,,1.69,25%,0%,0.0,"5' 6""",125 lbs.,--,Orthodox,"Apr 07, 1990"
e4770d5ed44a3970,29-20-2 (1 NC),0.34,26%,3.65,44%,,0.00,0%,42%,0.0,"6' 1""",170 lbs.,--,Orthodox,"Aug 07, 1972"
8c0580d4fff106c1,21-11-0 (1 NC),3.65,42%,3.52,57%,,1.04,35%,60%,0.1,"5' 9""",185 lbs.,"71""",Southpaw,"Oct 24, 1991"
6ded9184b2284645,12-7-0,1.80,38%,4.28,38%,,0.00,0%,67%,0.4,"5' 8""",125 lbs.,"72""",Orthodox,"Jan 21, 1987"
a4a80dd7336ffd59,9-3-2,3.47,49%,2.67,54%,,1.77,27%,58%,0.4,"5' 5""",125 lbs.,"69""",Orthodox,"May 02, 1996"
d758f272d94f5866,10-1-0,5.07,59%,5.80,68%,,4.00,44%,100%,0.0,"5' 5""",125 lbs.,"64""",Switch,"Oct 07, 1996"
b72a60a0cadff408,8-4-0 (1 NC),2.34,37%,6.42,48%,,0.57,40%,31%,1.1,"5' 3""",125 lbs.,"63""",Orthodox,"Aug 28, 1984"
2f815ed5f8278ba6,11-1-0,4.32,43%,2.60,54%,,0.41,100%,93%,0.0,"6' 4""",185 lbs.,"81""",Switch,"Apr 10, 2002"
618643d0d5c0631d,7-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 8""",155 lbs.,--,Switch,"Jul 23, 1997"
6747ccd6d1acd266,14-3-0,2.94,46%,4.92,45%,,1.06,33%,83%,0.3,"6' 4""",265 lbs.,"78""",Orthodox,"Feb 10, 1990"
effd0b70e6749ab2,0-4-0,2.01,42%,3.24,43%,,0.00,0%,0%,1.7,"5' 2""",125 lbs.,--,,--
14e797332ea32cdb,16-8-0,1.26,50%,1.11,65%,,3.08,46%,0%,1.3,"5' 6""",135 lbs.,"68""",Southpaw,"Apr 30, 1982"
2f1700b3a4a09bc7,6-2-0,2.55,40%,2.34,35%,,0.00,0%,0%,0.0,"6' 2""",170 lbs.,--,Orthodox,"Sep 22, 1982"
15edcf67ccf5be84,26-18-1,0.47,25%,9.77,36%,,0.00,0%,50%,0.0,"5' 7""",155 lbs.,--,Orthodox,"Nov 04, 1980"
42883268854b78be,8-5-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 0""",155 lbs.,--,,--
2db0c114414d4f06,3-3-0,1.20,20%,1.80,76%,,0.00,0%,0%,0.0,"5' 4""",125 lbs.,"63""",,"Mar 09, 1989"
eb70e786bbdf1d16,12-3-0,2.29,38%,5.14,35%,,0.00,0%,0%,0.0,"5' 9""",135 lbs.,"69""",Orthodox,"Jan 24, 1995"
a24e080000fa7a35,5-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 8""",194 lbs.,--,Orthodox,"Nov 07, 1962"
cb6783c39c01d896,10-7-1,2.78,46%,2.94,58%,,0.41,50%,61%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Feb 09, 1977"
de45aaae23dfa392,20-12-0,3.03,41%,3.21,50%,,2.84,36%,52%,0.4,"5' 10""",155 lbs.,"71""",Orthodox,"Jan 23, 1990"
946db8a378903cc3,6-1-0,1.93,38%,2.80,40%,,1.00,16%,0%,0.0,"6' 0""",155 lbs.,"74""",Southpaw,"Jul 05, 1995"
96a221341035b701,2-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 10""",155 lbs.,--,,--
f74e037b97917027,13-5-0,1.20,27%,7.08,39%,,0.00,0%,0%,0.0,"5' 11""",170 lbs.,--,Orthodox,"Jan 06, 1978"
63eedfcc73071d41,4-5-0,1.21,75%,6.44,20%,,0.00,0%,0%,0.0,"5' 9""",185 lbs.,--,Orthodox,"Nov 20, 1970"
69db199087a1a792,12-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 7""",155 lbs.,--,,"Jun 20, 1976"
700a674c042b7a96,22-12-0,3.63,46%,3.22,57%,,2.12,37%,69%,0.6,"5' 10""",135 lbs.,"71""",Orthodox,"Sep 11, 1987"
09439946214993bc,9-5-0,3.13,54%,6.40,52%,,0.00,0%,0%,0.0,"5' 10""",155 lbs.,"72""",Orthodox,"Feb 07, 1990"
07bc580bdf3eb9c8,10-2-0,2.40,45%,4.24,56%,,1.67,66%,75%,0.0,"5' 9""",155 lbs.,"72""",Switch,"Feb 02, 1995"
db8b800176d26f6e,12-7-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",155 lbs.,--,,"Jan 24, 1985"
e7f51d9f9e9259e7,14-9-0 (2 NC),3.97,37%,6.45,37%,,0.50,33%,33%,0.0,"6' 1""",155 lbs.,"75""",Orthodox,"Jul 26, 1992"
83825fad27ab3581,7-2-0,1.04,39%,2.92,45%,,1.56,100%,50%,0.8,"5' 11""",185 lbs.,--,Orthodox,"Aug 13, 1993"
6bb1d2b714d4b3bc,2-3-0,0.61,42%,4.44,31%,,0.00,0%,0%,0.0,"5' 11""",155 lbs.,--,Orthodox,"Jun 05, 1976"
b27a1fcb56a3035a,16-7-0,3.17,54%,2.39,58%,,1.07,50%,72%,0.3,"6' 0""",170 lbs.,"74""",Orthodox,"Aug 06, 1992"
42c96a9c4802e2e1,12-8-0,1.14,50%,0.40,41%,,1.71,66%,38%,0.0,"6' 0""",154 lbs.,--,Orthodox,"Mar 24, 1979"
160b931119c1bf91,3-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,185 lbs.,--,,--
84ff027394f7e470,14-1-0,3.74,52%,2.30,57%,,6.86,48%,100%,0.8,"5' 7""",155 lbs.,"71""",Orthodox,"Nov 13, 1986"
91720876db0ee468,14-9-0,0.79,33%,3.14,42%,,0.00,0%,0%,0.0,"6' 0""",170 lbs.,--,Orthodox,"Oct 31, 1972"
ce175eaafe867d1f,6-5-0,2.04,57%,3.02,43%,,0.00,0%,50%,0.0,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 28, 1987"
10ccdcd14c3dfcf1,0-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
762c69860eef65d8,11-1-0,6.80,54%,12.29,42%,,2.17,25%,0%,2.2,"5' 7""",145 lbs.,--,Orthodox,"Mar 26, 1992"
c96518b7f6881004,5-7-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 3""",200 lbs.,--,Orthodox,--
6a311920edd73c85,6-2-0,3.21,42%,9.64,47%,,0.00,0%,0%,0.0,"6' 2""",256 lbs.,"75""",Orthodox,"Apr 14, 1993"
bad8ed7d714f1493,6-1-0,0.00,0%,0.00,100%,,15.52,100%,0%,0.0,"5' 4""",135 lbs.,"64""",Orthodox,"Nov 30, 1995"
a58114c6dd0add64,0-1-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",185 lbs.,--,,--
c1ea31a904fe08a9,9-5-0,1.27,40%,2.02,52%,,0.87,12%,100%,1.7,"5' 8""",125 lbs.,--,,"Aug 20, 1985"
3e03cec9767d37e6,1-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,--,--,,--
4b4f6abdce986be6,19-5-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 8""",155 lbs.,--,,"Jan 16, 1974"
81f1810f72df8f25,14-7-0,2.50,60%,1.92,47%,,5.76,100%,100%,0.0,"5' 7""",155 lbs.,--,,"Mar 06, 1985"
fda067e842b07466,3-2-0,4.34,54%,0.43,40%,,4.34,100%,0%,4.3,"6' 0""",230 lbs.,--,,--
ed133185689088b3,5-6-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,205 lbs.,--,,"Oct 09, 1977"
814ff3018127e8fc,22-9-2,3.79,42%,4.30,51%,,0.72,13%,69%,0.4,"6' 0""",170 lbs.,"70""",Southpaw,"Apr 12, 1989"
057a241e4ba90c4d,5-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,205 lbs.,--,,"May 10, 1996"
ad56b3f00ca38dfd,13-4-0,3.97,53%,3.30,54%,,0.00,0%,28%,0.0,"6' 4""",240 lbs.,"77""",Orthodox,"Nov 22, 1983"
bd85ca0bb4f26cfc,13-3-0,0.57,31%,0.96,65%,,0.85,25%,50%,0.0,"5' 6""",135 lbs.,--,Southpaw,"Oct 21, 1982"
8e5d953bdb9ae5e7,14-6-0,4.43,49%,3.94,62%,,2.99,42%,76%,0.8,"5' 2""",115 lbs.,"61""",Orthodox,"Sep 06, 1993"
5ca158b1cc9cb242,16-16-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 2""",230 lbs.,--,Orthodox,"Jan 01, 1964"
e62b36885ecdac27,10-5-2,0.64,52%,1.35,41%,,1.75,40%,0%,2.6,"6' 0""",205 lbs.,--,Orthodox,"Apr 20, 1971"
fa07345cc9db5cc9,9-4-0,7.51,46%,5.02,59%,,1.75,16%,66%,0.0,"5' 10""",170 lbs.,"72""",Switch,"Jun 18, 1998"
5d1636b6c1688502,14-3-0,1.64,66%,0.82,0%,,0.00,0%,0%,0.0,"6' 1""",170 lbs.,"74""",Switch,"Dec 09, 1997"
e86af30738a5452a,3-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"5' 11""",155 lbs.,--,,--
26e3f3928b1891d9,6-4-0,5.19,47%,4.67,50%,,0.66,12%,54%,0.2,"5' 4""",115 lbs.,"61""",Orthodox,"May 18, 1992"
ac29d508d78384c9,6-3-0,4.27,58%,4.30,45%,,0.45,50%,87%,0.5,"6' 3""",249 lbs.,"75""",Orthodox,"Sep 15, 1992"
cffb87059e645bd1,12-3-0,4.43,49%,3.16,51%,,1.45,34%,66%,0.7,"5' 2""",115 lbs.,"63""",Orthodox,"Dec 30, 1999"
b3db81defb03d7af,12-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,145 lbs.,--,,"Jul 10, 2000"
af1e5c64b8663aa0,10-3-0,1.50,42%,1.16,56%,,2.57,66%,31%,0.0,"5' 6""",155 lbs.,--,Orthodox,"Apr 29, 1982"
a0a680fe2f6cc8e6,10-6-0,1.52,48%,0.79,66%,,1.14,60%,70%,0.8,"5' 10""",135 lbs.,"67""",Orthodox,"Mar 31, 1986"
0a66de3a797cf73a,2-0-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,--
489413d3be819647,1-2-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,--,155 lbs.,--,,"Aug 08, 1983"
1e35aa8955794580,9-5-0,2.72,25%,3.57,68%,,0.00,0%,0%,0.0,"5' 6""",125 lbs.,--,Orthodox,"May 25, 1983"
0778f94eb5d588a5,6-2-0,2.44,28%,4.46,55%,,0.62,100%,50%,0.0,"5' 10""",135 lbs.,"73""",Orthodox,"Jul 21, 1986"
513e84bfe65ff509,4-1-0,1.57,33%,4.03,55%,,4.48,50%,33%,0.0,"5' 7""",145 lbs.,"68""",Orthodox,"Jan 28, 1995"
3a28e1e641366308,7-1-0,3.73,49%,3.33,50%,,2.00,28%,0%,0.0,"5' 10""",155 lbs.,"71""",Orthodox,"Aug 29, 1989"
e90f4291f93708e6,6-2-0,2.66,32%,8.78,45%,,0.00,0%,0%,0.0,"5' 8""",170 lbs.,"69""",Switch,"Feb 23, 1991"
b4880ef2f838d4e1,11-5-0,4.26,32%,4.04,61%,,0.00,0%,30%,0.0,"5' 3""",115 lbs.,"65""",Orthodox,"Dec 06, 1984"
3be081c29bf734d9,35-14-0 (1 NC),3.81,41%,3.52,60%,,1.23,65%,63%,0.8,"5' 7""",155 lbs.,"70""",Southpaw,"Sep 22, 1978"
e1d40e8782d80bc2,15-4-0,3.20,48%,2.60,61%,,0.73,38%,77%,0.3,"6' 0""",145 lbs.,"73""",Southpaw,"Jun 13, 1997"
b2acebbef8da14ea,35-21-8,2.18,48%,2.67,63%,,1.01,84%,46%,0.5,"5' 7""",170 lbs.,"68""",Switch,"Oct 07, 1974"
270b89c00ef0c55c,17-11-0,2.12,45%,2.94,57%,,2.80,39%,66%,1.1,"6' 2""",242 lbs.,"76""",Orthodox,"May 18, 1979"
94535f76f43b466a,6-0-0,6.67,80%,0.87,43%,,14.00,73%,100%,0.0,"5' 9""",145 lbs.,"72""",Orthodox,"Apr 28, 1991"
be5aab761c40ef35,26-14-0,4.47,47%,4.03,65%,,0.86,33%,43%,1.4,"5' 9""",170 lbs.,"68""",Southpaw,"Sep 15, 1983"
28d8638ea0a71908,17-12-0 (1 NC),0.59,20%,2.35,33%,,0.00,0%,50%,0.0,"5' 6""",155 lbs.,--,Orthodox,"Mar 03, 1981"
69c071bc2621e8b0,2-1-0,3.90,48%,4.39,51%,,0.00,0%,66%,0.0,"5' 10""",135 lbs.,--,,--
2ff2e6e5abea3e53,11-3-0,1.40,37%,1.87,41%,,2.00,33%,62%,0.0,"5' 10""",170 lbs.,--,Orthodox,"Sep 19, 1987"
e45cfa47f504033a,11-5-0,3.06,39%,3.13,58%,,0.00,0%,30%,1.0,"6' 2""",155 lbs.,"74""",Southpaw,"Feb 28, 1990"
1ebdcb7488d0ebee,6-3-0,2.23,37%,4.07,57%,,1.04,11%,0%,0.5,"5' 4""",115 lbs.,--,Orthodox,"Aug 12, 1986"
ff175a137b395e2b,16-4-0,0.00,0%,0.00,0%,,0.00,0%,0%,0.0,"6' 2""",205 lbs.,"76""",Orthodox,"Feb 29, 1984"
